,fips,percent_cases,poverty_percent,median_household_income,always,frequently,sometimes,rarely,never
1187,46111,0.16,0.13,56507.0,0.276,0.155,0.222,0.095,0.252
2632,46115,0.15,0.12,54666.0,0.36,0.17300000000000001,0.132,0.10300000000000001,0.23199999999999998
2636,46117,0.12,0.08,70472.0,0.546,0.245,0.10400000000000001,0.024,0.08
2391,46119,0.1,0.08,61791.0,0.528,0.228,0.128,0.031,0.084
2590,46121,0.12,0.43,34015.0,0.35700000000000004,0.368,0.09699999999999999,0.031,0.147
2658,46123,0.14,0.19,50503.0,0.34299999999999997,0.311,0.138,0.066,0.142
1429,46125,0.14,0.1,63852.0,0.375,0.251,0.115,0.17600000000000002,0.084
831,46127,0.13,0.06,83910.0,0.418,0.204,0.12,0.177,0.08199999999999999
1813,46129,0.15,0.15,51472.0,0.318,0.265,0.132,0.14400000000000002,0.14
1051,46135,0.15,0.1,60868.0,0.259,0.26,0.16699999999999998,0.205,0.109
2748,46137,0.13,0.48,33508.0,0.434,0.235,0.172,0.053,0.105
388,47001,0.11,0.15,50973.0,0.48,0.215,0.11199999999999999,0.105,0.08800000000000001
867,47003,0.14,0.14,50539.0,0.249,0.248,0.24600000000000002,0.09300000000000001,0.16399999999999998
719,47005,0.11,0.18,42322.0,0.306,0.21,0.20600000000000002,0.109,0.16899999999999998
566,47007,0.18,0.27,42730.0,0.415,0.251,0.131,0.122,0.08199999999999999
1171,47009,0.12,0.1,59368.0,0.562,0.183,0.09699999999999999,0.08900000000000001,0.069
357,47011,0.14,0.14,52534.0,0.373,0.282,0.126,0.098,0.121
934,47013,0.11,0.22,42500.0,0.5539999999999999,0.109,0.204,0.075,0.059000000000000004
223,47015,0.13,0.13,52960.0,0.282,0.182,0.23800000000000002,0.08900000000000001,0.209
1369,47017,0.14,0.17,43258.0,0.337,0.23399999999999999,0.163,0.08800000000000001,0.179
397,47019,0.12,0.19,39964.0,0.48700000000000004,0.215,0.151,0.031,0.115
303,47021,0.12,0.1,62786.0,0.48,0.28,0.155,0.067,0.018000000000000002
272,47023,0.14,0.15,50769.0,0.34,0.36200000000000004,0.122,0.068,0.10800000000000001
746,47025,0.11,0.2,40116.0,0.397,0.23600000000000002,0.091,0.114,0.163
211,47027,0.15,0.2,36694.0,0.406,0.126,0.264,0.105,0.099
752,47029,0.13,0.23,40528.0,0.431,0.171,0.08199999999999999,0.11800000000000001,0.19699999999999998
705,47031,0.12,0.14,54931.0,0.363,0.20800000000000002,0.174,0.09,0.165
222,47033,0.15,0.16,45642.0,0.43200000000000005,0.226,0.12300000000000001,0.078,0.14
1626,47035,0.11,0.13,49142.0,0.395,0.214,0.201,0.09300000000000001,0.096
1036,47037,0.15,0.13,63846.0,0.677,0.18100000000000002,0.086,0.037000000000000005,0.02
390,47039,0.14,0.16,45215.0,0.318,0.168,0.168,0.171,0.175
350,47041,0.14,0.18,46407.0,0.32799999999999996,0.132,0.231,0.152,0.157
911,47043,0.13,0.1,59126.0,0.455,0.336,0.079,0.076,0.054000000000000006
1037,47045,0.15,0.17,48770.0,0.331,0.204,0.12,0.17,0.175
1676,47047,0.13,0.11,67345.0,0.682,0.205,0.08900000000000001,0.001,0.022000000000000002
936,47049,0.14,0.21,38608.0,0.43700000000000006,0.162,0.157,0.122,0.12300000000000001
1228,47051,0.13,0.14,54319.0,0.41100000000000003,0.201,0.13,0.092,0.166
1387,47053,0.14,0.14,46384.0,0.361,0.26,0.111,0.086,0.182
1411,47055,0.14,0.13,50847.0,0.441,0.237,0.192,0.068,0.061
293,47057,0.12,0.17,44929.0,0.39,0.221,0.129,0.134,0.126
1462,47059,0.12,0.16,44975.0,0.41,0.254,0.033,0.17800000000000002,0.125
425,47061,0.13,0.21,38447.0,0.33,0.212,0.151,0.165,0.142
90,47063,0.13,0.14,46842.0,0.42,0.18899999999999997,0.121,0.113,0.157
1252,47065,0.13,0.13,57802.0,0.41100000000000003,0.22899999999999998,0.129,0.11599999999999999,0.11599999999999999
152,47067,0.09,0.26,31938.0,0.41,0.14,0.059000000000000004,0.243,0.14800000000000002
1588,47069,0.17,0.19,40989.0,0.434,0.261,0.215,0.055999999999999994,0.035
1361,47071,0.15,0.18,44510.0,0.371,0.24100000000000002,0.107,0.14,0.142
939,47073,0.11,0.18,46602.0,0.40700000000000003,0.196,0.132,0.146,0.11800000000000001
1058,47075,0.16,0.21,38950.0,0.565,0.155,0.16899999999999998,0.026000000000000002,0.086
1034,47077,0.14,0.16,46826.0,0.327,0.282,0.156,0.107,0.127
1354,47079,0.11,0.18,43159.0,0.34700000000000003,0.207,0.264,0.09,0.092
1413,47081,0.12,0.16,46176.0,0.581,0.217,0.08199999999999999,0.057,0.063
131,47083,0.14,0.18,40915.0,0.39,0.337,0.11599999999999999,0.049,0.10800000000000001
1136,47085,0.11,0.13,52121.0,0.36,0.267,0.156,0.095,0.121
330,47087,0.12,0.17,41749.0,0.392,0.09300000000000001,0.249,0.128,0.138
323,47089,0.12,0.12,50332.0,0.431,0.17600000000000002,0.149,0.092,0.151
294,47091,0.15,0.25,40219.0,0.41200000000000003,0.261,0.141,0.079,0.107
1033,47093,0.11,0.13,60316.0,0.579,0.209,0.14400000000000002,0.032,0.036000000000000004
109,47095,0.37,0.36,34059.0,0.35700000000000004,0.201,0.166,0.14300000000000002,0.133
974,47097,0.14,0.19,43545.0,0.508,0.142,0.191,0.094,0.064
1430,47099,0.14,0.17,43448.0,0.45,0.192,0.156,0.129,0.07400000000000001
251,47101,0.13,0.15,45874.0,0.385,0.23600000000000002,0.198,0.084,0.098
1193,47103,0.13,0.13,54558.0,0.36700000000000005,0.214,0.106,0.187,0.126
179,47105,0.12,0.1,65226.0,0.573,0.21899999999999997,0.107,0.06,0.040999999999999995
693,47107,0.12,0.14,49836.0,0.384,0.298,0.155,0.087,0.077
1147,47109,0.11,0.17,45469.0,0.4,0.27399999999999997,0.115,0.105,0.107
304,47111,0.16,0.16,44334.0,0.47,0.083,0.215,0.085,0.146
1143,47113,0.13,0.18,50401.0,0.381,0.33399999999999996,0.129,0.055999999999999994,0.1
997,47115,0.11,0.15,47675.0,0.381,0.247,0.135,0.122,0.115
462,47117,0.13,0.13,58151.0,0.349,0.16399999999999998,0.139,0.129,0.21899999999999997
1422,47119,0.14,0.08,66434.0,0.466,0.156,0.19,0.07,0.11900000000000001
143,47121,0.12,0.16,48334.0,0.45299999999999996,0.214,0.136,0.11800000000000001,0.08
1542,47123,0.13,0.16,50506.0,0.397,0.22899999999999998,0.165,0.138,0.07
1093,47125,0.1,0.12,57606.0,0.423,0.228,0.203,0.063,0.083
57,47127,0.16,0.1,61804.0,0.316,0.235,0.17600000000000002,0.10099999999999999,0.17300000000000001
1026,47129,0.13,0.22,43952.0,0.413,0.318,0.077,0.113,0.08
1127,47131,0.16,0.15,44061.0,0.325,0.24600000000000002,0.187,0.125,0.11699999999999999
708,47133,0.14,0.17,43636.0,0.39299999999999996,0.128,0.228,0.131,0.12
649,47135,0.13,0.14,42939.0,0.376,0.159,0.13699999999999998,0.14800000000000002,0.18
88,47137,0.16,0.18,41860.0,0.41600000000000004,0.133,0.21899999999999997,0.128,0.105
748,47139,0.13,0.15,45922.0,0.452,0.24,0.15,0.069,0.08900000000000001
541,47141,0.15,0.16,49083.0,0.369,0.099,0.207,0.16399999999999998,0.16
365,47143,0.13,0.15,47599.0,0.483,0.154,0.113,0.154,0.096
510,47145,0.12,0.15,50561.0,0.405,0.27399999999999997,0.105,0.142,0.07400000000000001
869,47147,0.13,0.1,65790.0,0.504,0.159,0.081,0.069,0.187
1460,47149,0.13,0.1,69614.0,0.51,0.215,0.121,0.073,0.081
1053,47151,0.15,0.22,38750.0,0.36200000000000004,0.21899999999999997,0.154,0.14400000000000002,0.121
225,47153,0.12,0.17,46876.0,0.33899999999999997,0.289,0.177,0.087,0.10800000000000001
1365,47155,0.14,0.13,54476.0,0.556,0.183,0.15,0.07200000000000001,0.039
1895,47157,0.11,0.17,52659.0,0.653,0.184,0.105,0.025,0.034
341,47159,0.14,0.15,54570.0,0.507,0.113,0.20199999999999999,0.091,0.08800000000000001
915,47161,0.1,0.13,52177.0,0.521,0.214,0.15,0.045,0.071
678,47163,0.11,0.15,51303.0,0.483,0.187,0.14300000000000002,0.091,0.096
1090,47165,0.14,0.09,69391.0,0.49,0.196,0.14,0.069,0.10400000000000001
866,47167,0.12,0.1,61436.0,0.5329999999999999,0.138,0.223,0.025,0.081
51,47169,0.3,0.16,51982.0,0.452,0.133,0.24100000000000002,0.063,0.11199999999999999
99,47171,0.12,0.16,44548.0,0.49700000000000005,0.306,0.10800000000000001,0.040999999999999995,0.049
180,47173,0.1,0.18,48106.0,0.42100000000000004,0.18100000000000002,0.16699999999999998,0.145,0.086
239,47175,0.16,0.16,44451.0,0.32299999999999995,0.239,0.147,0.147,0.145
701,47177,0.14,0.16,46144.0,0.35200000000000004,0.212,0.18899999999999997,0.107,0.14
354,47179,0.12,0.16,51879.0,0.48,0.218,0.166,0.07400000000000001,0.061
1791,47181,0.21,0.17,45091.0,0.414,0.147,0.136,0.215,0.08900000000000001
1298,47183,0.14,0.18,42506.0,0.292,0.251,0.228,0.135,0.09300000000000001
473,47185,0.14,0.16,43583.0,0.33299999999999996,0.115,0.162,0.205,0.185
1308,47187,0.11,0.04,119637.0,0.604,0.212,0.091,0.073,0.019
1306,47189,0.13,0.07,80080.0,0.568,0.192,0.099,0.035,0.105
2400,48001,0.14,0.2,48461.0,0.541,0.08800000000000001,0.095,0.10400000000000001,0.172
2626,48003,0.1,0.1,74918.0,0.597,0.20199999999999999,0.067,0.044000000000000004,0.09
2043,48005,0.11,0.16,51750.0,0.536,0.2,0.079,0.064,0.121
1044,48007,0.06,0.19,53085.0,0.746,0.07400000000000001,0.17,0.005,0.006
2213,48009,0.09,0.1,63731.0,0.6759999999999999,0.091,0.099,0.053,0.081
2180,48011,0.12,0.11,64424.0,0.488,0.25,0.11599999999999999,0.066,0.08
2517,48013,0.12,0.15,57309.0,0.802,0.156,0.032,0.01,0.001
1556,48015,0.07,0.11,68311.0,0.6920000000000001,0.22399999999999998,0.054000000000000006,0.024,0.006
1981,48017,0.13,0.16,46174.0,0.598,0.217,0.06,0.106,0.018000000000000002
1917,48019,0.06,0.13,59604.0,0.7490000000000001,0.09,0.07,0.018000000000000002,0.073
2108,48021,0.11,0.14,62627.0,0.7290000000000001,0.161,0.084,0.02,0.006999999999999999
2131,48023,0.09,0.16,41539.0,0.62,0.10400000000000001,0.134,0.075,0.066
2071,48025,0.14,0.24,44171.0,0.753,0.19,0.052000000000000005,0.003,0.001
2414,48027,0.07,0.14,54831.0,0.672,0.205,0.078,0.035,0.01
2532,48029,0.12,0.15,58956.0,0.8220000000000001,0.09,0.057,0.016,0.015
1695,48031,0.07,0.09,68404.0,0.7879999999999999,0.07400000000000001,0.115,0.019,0.005
2154,48033,0.05,0.11,71926.0,0.614,0.107,0.125,0.115,0.039
2322,48035,0.09,0.14,55179.0,0.465,0.248,0.102,0.154,0.031
2205,48037,0.09,0.17,51207.0,0.473,0.221,0.114,0.134,0.057999999999999996
2654,48039,0.11,0.09,83704.0,0.691,0.17,0.075,0.042,0.021
1339,48041,0.13,0.2,54471.0,0.537,0.34700000000000003,0.067,0.038,0.012
3006,48043,0.11,0.13,48581.0,0.728,0.172,0.077,0.012,0.011000000000000001
2134,48045,0.11,0.15,44259.0,0.518,0.187,0.113,0.077,0.105
2241,48047,0.12,0.3,31410.0,0.6779999999999999,0.09,0.166,0.004,0.061
2264,48049,0.12,0.14,56040.0,0.534,0.239,0.066,0.077,0.085
1604,48051,0.14,0.14,61745.0,0.555,0.281,0.071,0.07200000000000001,0.02
2342,48053,0.1,0.1,62827.0,0.682,0.19399999999999998,0.055,0.039,0.031
1105,48055,0.13,0.14,55301.0,0.7509999999999999,0.185,0.063,0.001,0.001
2352,48057,0.12,0.15,55909.0,0.703,0.071,0.179,0.027999999999999997,0.019
2133,48059,0.09,0.12,50812.0,0.5670000000000001,0.205,0.11900000000000001,0.06,0.049
2541,48061,0.1,0.26,40893.0,0.813,0.055999999999999994,0.034,0.061,0.035
124,48063,0.1,0.17,47091.0,0.47100000000000003,0.235,0.213,0.064,0.017
2211,48065,0.1,0.08,69760.0,0.462,0.252,0.124,0.064,0.099
2270,48067,0.07,0.17,44529.0,0.441,0.209,0.17,0.145,0.034
2125,48069,0.14,0.15,51736.0,0.5529999999999999,0.29600000000000004,0.043,0.051,0.057
2054,48071,0.13,0.09,93351.0,0.6,0.201,0.078,0.094,0.027000000000000003
2385,48073,0.08,0.16,46576.0,0.475,0.192,0.14800000000000002,0.063,0.12300000000000001
1696,48075,0.25,0.22,44095.0,0.33399999999999996,0.20600000000000002,0.18899999999999997,0.124,0.147
2434,48077,0.11,0.12,59983.0,0.693,0.087,0.105,0.049,0.066
1880,48079,0.12,0.2,43742.0,0.595,0.22899999999999998,0.068,0.078,0.028999999999999998
2214,48081,0.14,0.13,48435.0,0.5720000000000001,0.24100000000000002,0.09300000000000001,0.055999999999999994,0.039
2545,48083,0.1,0.18,44834.0,0.556,0.259,0.084,0.048,0.053
2084,48085,0.09,0.06,96847.0,0.7190000000000001,0.18100000000000002,0.054000000000000006,0.026000000000000002,0.021
2195,48087,0.12,0.2,40314.0,0.284,0.16,0.17600000000000002,0.142,0.239
2282,48089,0.09,0.14,55607.0,0.645,0.228,0.078,0.044000000000000004,0.004
1234,48091,0.08,0.07,87976.0,0.74,0.146,0.063,0.044000000000000004,0.006999999999999999
2247,48093,0.12,0.14,54122.0,0.621,0.2,0.059000000000000004,0.075,0.045
2313,48095,0.19,0.15,43321.0,0.607,0.27899999999999997,0.07200000000000001,0.028999999999999998,0.012
2120,48097,0.1,0.13,61186.0,0.594,0.207,0.055999999999999994,0.026000000000000002,0.11800000000000001
2377,48099,0.12,0.12,53083.0,0.622,0.19399999999999998,0.142,0.027000000000000003,0.015
2135,48101,0.14,0.19,40449.0,0.423,0.17600000000000002,0.188,0.106,0.107
1898,48103,0.13,0.1,68626.0,0.57,0.19899999999999998,0.096,0.055999999999999994,0.08
2871,48105,0.18,0.14,54165.0,0.606,0.225,0.07200000000000001,0.071,0.026000000000000002
2136,48107,0.13,0.22,38871.0,0.613,0.22699999999999998,0.057999999999999996,0.071,0.031
2929,48109,0.17,0.2,44462.0,0.654,0.17600000000000002,0.039,0.006,0.125
2630,48111,0.13,0.11,55793.0,0.396,0.289,0.12300000000000001,0.07400000000000001,0.11900000000000001
2166,48113,0.12,0.14,61807.0,0.757,0.141,0.059000000000000004,0.019,0.024
2140,48115,0.16,0.21,48165.0,0.759,0.115,0.07400000000000001,0.023,0.03
2624,48117,0.16,0.17,46178.0,0.494,0.284,0.095,0.063,0.063
242,48119,0.07,0.16,51348.0,0.507,0.285,0.094,0.07400000000000001,0.04
2265,48121,0.08,0.06,90910.0,0.7090000000000001,0.204,0.046,0.025,0.016
2172,48123,0.11,0.17,52544.0,0.8270000000000001,0.061,0.091,0.019,0.003
2150,48125,0.1,0.19,41973.0,0.532,0.254,0.111,0.071,0.032
2571,48127,0.26,0.25,40315.0,0.69,0.133,0.09699999999999999,0.059000000000000004,0.021
2225,48129,0.14,0.16,41093.0,0.439,0.21,0.147,0.065,0.139
2704,48131,0.12,0.24,37100.0,0.691,0.053,0.132,0.003,0.122
2220,48133,0.08,0.17,46991.0,0.557,0.195,0.10400000000000001,0.08900000000000001,0.055
2137,48135,0.11,0.12,65564.0,0.588,0.204,0.076,0.047,0.085
2773,48137,0.13,0.21,40424.0,0.691,0.10099999999999999,0.145,0.047,0.016
2254,48139,0.13,0.09,78341.0,0.722,0.19,0.044000000000000004,0.017,0.027000000000000003
2336,48141,0.17,0.19,48629.0,0.877,0.075,0.033,0.006999999999999999,0.006999999999999999
2416,48143,0.11,0.15,53044.0,0.609,0.20199999999999999,0.075,0.096,0.017
1876,48145,0.14,0.22,41484.0,0.715,0.187,0.061,0.028999999999999998,0.009000000000000001
2124,48147,0.11,0.13,56123.0,0.4,0.226,0.131,0.126,0.11699999999999999
2268,48149,0.11,0.11,62195.0,0.5429999999999999,0.142,0.259,0.05,0.006
2138,48151,0.08,0.13,51053.0,0.51,0.18600000000000003,0.109,0.09699999999999999,0.09699999999999999
2311,48153,0.16,0.17,45022.0,0.629,0.21600000000000003,0.043,0.063,0.049
1680,48155,0.11,0.17,38615.0,0.47700000000000004,0.147,0.23,0.10099999999999999,0.045
2085,48157,0.09,0.07,101361.0,0.774,0.115,0.057,0.03,0.024
283,48159,0.07,0.14,50630.0,0.474,0.327,0.131,0.055,0.013000000000000001
2097,48161,0.11,0.16,52511.0,0.632,0.13699999999999998,0.085,0.121,0.025
2449,48163,0.18,0.28,40360.0,0.71,0.10800000000000001,0.038,0.006999999999999999,0.136
2629,48165,0.07,0.13,67171.0,0.636,0.17600000000000002,0.033,0.034,0.121
2062,48167,0.12,0.11,73214.0,0.617,0.207,0.105,0.037000000000000005,0.033
2109,48169,0.13,0.24,48975.0,0.612,0.207,0.067,0.079,0.034
2384,48171,0.09,0.08,62143.0,0.5920000000000001,0.114,0.107,0.091,0.095
2130,48173,0.08,0.08,93759.0,0.586,0.23399999999999999,0.057999999999999996,0.054000000000000006,0.069
2024,48175,0.06,0.13,56758.0,0.737,0.077,0.16,0.025,0.001
2390,48177,0.13,0.16,48425.0,0.828,0.078,0.091,0.001,0.001
2216,48179,0.12,0.14,52543.0,0.436,0.222,0.134,0.069,0.139
2292,48181,0.09,0.12,57439.0,0.53,0.247,0.095,0.063,0.064
240,48183,0.09,0.16,53137.0,0.623,0.18600000000000003,0.07400000000000001,0.064,0.053
1930,48185,0.15,0.16,51651.0,0.54,0.348,0.04,0.047,0.025
1700,48187,0.09,0.07,78801.0,0.794,0.125,0.032,0.022000000000000002,0.027000000000000003
2326,48189,0.2,0.18,49187.0,0.609,0.239,0.027999999999999997,0.057999999999999996,0.066
2144,48191,0.17,0.25,35940.0,0.41,0.157,0.19,0.065,0.179
1997,48193,0.1,0.14,52505.0,0.493,0.267,0.13699999999999998,0.085,0.019
2199,48195,0.18,0.12,58703.0,0.428,0.23399999999999999,0.126,0.076,0.136
1656,48197,0.1,0.19,40057.0,0.381,0.223,0.237,0.11599999999999999,0.042
2112,48199,0.11,0.12,62616.0,0.636,0.187,0.102,0.054000000000000006,0.021
2696,48201,0.09,0.15,61638.0,0.736,0.152,0.069,0.024,0.019
2184,48203,0.09,0.18,55171.0,0.599,0.19,0.08800000000000001,0.037000000000000005,0.086
2616,48205,0.16,0.09,72796.0,0.434,0.28,0.11599999999999999,0.07,0.1
2170,48207,0.09,0.21,38613.0,0.439,0.209,0.13699999999999998,0.128,0.087
1610,48209,0.09,0.11,72890.0,0.855,0.115,0.022000000000000002,0.006999999999999999,0.0
2174,48211,0.15,0.09,71299.0,0.409,0.138,0.139,0.125,0.18899999999999997
2250,48213,0.08,0.18,49896.0,0.56,0.19699999999999998,0.127,0.07200000000000001,0.043
2651,48215,0.11,0.27,41656.0,0.826,0.084,0.033,0.003,0.055
2304,48217,0.13,0.13,53210.0,0.599,0.242,0.028999999999999998,0.083,0.047
2165,48219,0.15,0.16,51149.0,0.6,0.237,0.06,0.07200000000000001,0.031
725,48221,0.11,0.09,74534.0,0.61,0.124,0.135,0.122,0.009000000000000001
1907,48223,0.1,0.15,50332.0,0.488,0.369,0.062,0.026000000000000002,0.054000000000000006
2519,48225,0.1,0.21,43601.0,0.474,0.15,0.10400000000000001,0.09,0.182
2146,48227,0.15,0.17,61112.0,0.596,0.218,0.061,0.063,0.063
2964,48229,0.11,0.28,39309.0,0.88,0.028999999999999998,0.076,0.003,0.013000000000000001
2076,48231,0.07,0.15,57513.0,0.49200000000000005,0.285,0.08199999999999999,0.07200000000000001,0.069
2106,48233,0.11,0.11,57936.0,0.447,0.249,0.128,0.064,0.11199999999999999
2372,48235,0.08,0.07,68630.0,0.61,0.276,0.057999999999999996,0.047,0.009000000000000001
2197,48237,0.08,0.16,55358.0,0.5920000000000001,0.37,0.012,0.018000000000000002,0.009000000000000001
2020,48239,0.13,0.14,55800.0,0.696,0.075,0.146,0.062,0.02
2276,48241,0.08,0.2,47252.0,0.7120000000000001,0.125,0.068,0.055,0.04
2797,48243,0.09,0.13,53362.0,0.763,0.18600000000000003,0.038,0.005,0.009000000000000001
2431,48245,0.09,0.17,55173.0,0.608,0.171,0.11,0.075,0.036000000000000004
2451,48247,0.12,0.23,38788.0,0.748,0.099,0.079,0.003,0.071
2053,48249,0.11,0.21,44444.0,0.748,0.051,0.13699999999999998,0.006999999999999999,0.057
1789,48251,0.12,0.11,66538.0,0.642,0.19899999999999998,0.055999999999999994,0.079,0.024
2231,48253,0.18,0.2,51094.0,0.5429999999999999,0.193,0.121,0.079,0.064
1828,48255,0.19,0.21,54843.0,0.75,0.145,0.10400000000000001,0.001,0.0
1944,48257,0.13,0.1,75009.0,0.682,0.155,0.040999999999999995,0.057999999999999996,0.063
1574,48259,0.07,0.07,94899.0,0.705,0.158,0.076,0.059000000000000004,0.002
2745,48261,0.1,0.14,46132.0,0.772,0.098,0.08,0.01,0.04
2143,48263,0.16,0.12,52591.0,0.424,0.16699999999999998,0.172,0.168,0.069
2428,48265,0.09,0.12,57789.0,0.47200000000000003,0.154,0.16699999999999998,0.149,0.059000000000000004
2529,48267,0.07,0.17,44757.0,0.466,0.207,0.165,0.126,0.036000000000000004
2177,48269,0.05,0.11,71256.0,0.397,0.254,0.177,0.10800000000000001,0.065
2582,48271,0.11,0.19,47076.0,0.733,0.084,0.121,0.059000000000000004,0.004
2418,48273,0.09,0.23,47169.0,0.726,0.121,0.075,0.015,0.063
2018,48275,0.08,0.19,40808.0,0.502,0.145,0.184,0.105,0.063
2223,48277,0.12,0.18,47061.0,0.478,0.23800000000000002,0.135,0.095,0.054000000000000006
2339,48279,0.19,0.18,42719.0,0.597,0.255,0.046,0.065,0.038
1698,48281,0.1,0.12,58817.0,0.648,0.233,0.077,0.019,0.024
2623,48283,0.18,0.27,41683.0,0.667,0.09699999999999999,0.083,0.002,0.152
2278,48285,0.13,0.11,52632.0,0.736,0.114,0.114,0.028999999999999998,0.008
1482,48287,0.14,0.11,59250.0,0.5529999999999999,0.142,0.14800000000000002,0.122,0.035
2403,48289,0.09,0.14,50522.0,0.531,0.192,0.111,0.078,0.08900000000000001
2485,48291,0.1,0.14,53274.0,0.65,0.182,0.114,0.034,0.019
2226,48293,0.13,0.19,43644.0,0.762,0.087,0.061,0.086,0.005
2222,48295,0.11,0.12,65388.0,0.415,0.195,0.099,0.14300000000000002,0.147
2401,48297,0.1,0.16,54163.0,0.722,0.18899999999999997,0.081,0.003,0.005
2273,48299,0.08,0.11,55617.0,0.615,0.214,0.055999999999999994,0.036000000000000004,0.08
1600,48301,0.01,0.07,88487.0,0.5429999999999999,0.221,0.081,0.047,0.109
2129,48303,0.17,0.18,54733.0,0.61,0.23199999999999998,0.055999999999999994,0.07200000000000001,0.031
2100,48305,0.11,0.16,45737.0,0.624,0.222,0.054000000000000006,0.068,0.032
2394,48307,0.08,0.18,43262.0,0.486,0.34,0.09,0.053,0.031
2382,48309,0.11,0.18,51078.0,0.721,0.161,0.046,0.049,0.022000000000000002
2459,48311,0.11,0.1,68349.0,0.542,0.203,0.21,0.002,0.043
853,48313,0.17,0.18,46274.0,0.469,0.337,0.09699999999999999,0.032,0.065
641,48315,0.06,0.21,37876.0,0.528,0.21100000000000002,0.11800000000000001,0.067,0.076
2188,48317,0.11,0.12,68745.0,0.591,0.235,0.055999999999999994,0.043,0.075
2221,48319,0.1,0.12,54914.0,0.456,0.247,0.163,0.091,0.043
2657,48321,0.12,0.18,49276.0,0.67,0.161,0.113,0.051,0.004
2551,48323,0.2,0.27,40017.0,0.645,0.13,0.129,0.091,0.005
2572,48325,0.1,0.12,60695.0,0.753,0.155,0.07,0.017,0.006
2142,48327,0.1,0.21,38425.0,0.562,0.289,0.08800000000000001,0.048,0.013000000000000001
2139,48329,0.1,0.1,85811.0,0.588,0.21899999999999997,0.066,0.044000000000000004,0.083
2344,48331,0.1,0.16,48989.0,0.679,0.228,0.07,0.019,0.006
1820,48333,0.14,0.13,46876.0,0.518,0.261,0.062,0.11699999999999999,0.040999999999999995
2190,48335,0.09,0.2,44457.0,0.489,0.126,0.087,0.131,0.168
2232,48337,0.11,0.13,53649.0,0.529,0.22,0.129,0.08,0.040999999999999995
2397,48339,0.09,0.09,88833.0,0.69,0.145,0.061,0.073,0.031
2168,48341,0.14,0.12,55099.0,0.441,0.27,0.12300000000000001,0.064,0.10099999999999999
209,48343,0.08,0.18,43304.0,0.46,0.17600000000000002,0.21,0.11599999999999999,0.038
2308,48345,0.1,0.18,40217.0,0.591,0.20600000000000002,0.084,0.053,0.067
2296,48347,0.09,0.21,46207.0,0.528,0.221,0.09699999999999999,0.06,0.094
2412,48349,0.12,0.13,48649.0,0.639,0.217,0.114,0.024,0.006
2238,48351,0.05,0.23,45890.0,0.631,0.152,0.11,0.049,0.057
2181,48353,0.11,0.18,46389.0,0.544,0.187,0.10800000000000001,0.07200000000000001,0.09
2480,48355,0.11,0.16,56079.0,0.835,0.079,0.027999999999999997,0.034,0.024
2191,48357,0.12,0.11,62567.0,0.439,0.201,0.105,0.10400000000000001,0.15
2627,48359,0.15,0.13,59404.0,0.46399999999999997,0.278,0.109,0.065,0.084
474,48361,0.1,0.12,62976.0,0.618,0.157,0.105,0.07,0.051
2303,48363,0.1,0.17,50159.0,0.74,0.18100000000000002,0.028999999999999998,0.023,0.027000000000000003
1971,48365,0.08,0.14,56882.0,0.44799999999999995,0.281,0.21100000000000002,0.033,0.027000000000000003
2169,48367,0.11,0.08,82501.0,0.6709999999999999,0.20600000000000002,0.055,0.048,0.02
2081,48369,0.14,0.12,50607.0,0.521,0.27699999999999997,0.08900000000000001,0.081,0.033
2971,48371,0.13,0.19,52763.0,0.551,0.19699999999999998,0.15,0.051,0.05
2430,48373,0.07,0.17,50416.0,0.6890000000000001,0.14400000000000002,0.052000000000000005,0.099,0.016
2203,48375,0.16,0.2,41138.0,0.485,0.272,0.113,0.063,0.067
2934,48377,0.12,0.19,33499.0,0.789,0.174,0.032,0.003,0.003
210,48379,0.06,0.13,65657.0,0.512,0.245,0.038,0.062,0.14300000000000002
2204,48381,0.13,0.09,70694.0,0.491,0.27399999999999997,0.109,0.063,0.063
2484,48383,0.1,0.09,67384.0,0.58,0.237,0.064,0.061,0.057999999999999996
1665,48385,0.09,0.18,40834.0,0.5539999999999999,0.187,0.16399999999999998,0.065,0.03
2379,48387,0.07,0.2,41325.0,0.452,0.254,0.098,0.136,0.059000000000000004
2856,48389,0.18,0.22,48990.0,0.6,0.204,0.086,0.04,0.07
1965,48391,0.1,0.18,46883.0,0.6779999999999999,0.073,0.235,0.011000000000000001,0.002
2212,48393,0.07,0.07,70705.0,0.42700000000000005,0.205,0.133,0.07400000000000001,0.16
2045,48395,0.14,0.21,47016.0,0.555,0.33399999999999996,0.055,0.040999999999999995,0.013999999999999999
66,48397,0.12,0.05,105763.0,0.645,0.18,0.10099999999999999,0.040999999999999995,0.033
2378,48399,0.13,0.17,48650.0,0.596,0.228,0.10400000000000001,0.039,0.033
2233,48401,0.09,0.15,56036.0,0.491,0.331,0.10099999999999999,0.04,0.038
1260,48403,0.06,0.18,43778.0,0.596,0.15,0.10300000000000001,0.046,0.105
1349,48405,0.07,0.22,40094.0,0.58,0.222,0.07,0.033,0.096
1468,48407,0.05,0.17,42633.0,0.733,0.11199999999999999,0.08199999999999999,0.064,0.009000000000000001
1678,48409,0.07,0.14,57302.0,0.838,0.07400000000000001,0.053,0.02,0.015
2455,48411,0.16,0.21,46061.0,0.519,0.255,0.099,0.10099999999999999,0.026000000000000002
